RLOI_ID|Value|Units|Location (Longtitude| Latitude)|ThresholdComment|Short Name|Description|Type|ObsFloodYear|ObsFloodMonth|Source
3216|3.289|mALD|-3.768358|50.481924|Past event: Butterfly Farm and Otter Sanctuary flooded internally.|Property flooding Buckfastleigh|Flooding to property at Buckfastleigh|Property Impact|2013|December|Flood Resiliance
3216|3.73|mALD|-3.714579|50.460885|Past event: 6 properties flooded in Staverton.|Property flooding Steverton|Flooding to properties in Staverton|Property Impact|2012|December|Flood Resiliance
3216|3.45|mALD|-3.765879|50.48109|Dart Mills Industrial Units expected to flood.|Property flooding Dart Mills|Flooding to industrial properties at Dart MIlls|Property Impact|||Flood Resiliance
3210|1.883|mALD|-3.702548|50.3918|Past event: property flooding at Crowdy Mill.|Property flooding Crowdy Mill|Flooding to properties at Crowdy MIll|Property Impact|2012|October|Flood Resiliance
3209|2.059|mALD|-3.649886|50.527994|Past event: Holbeam Dam overtopped - no property flooding. Campers moved from vulnerable pitches.|Defence at Holbeam Dam|Holbeam Dam overflowed|Defence Impact|2013|December|Flood Resiliance
3208|2.36|mALD|-3.912286|50.362953|Past event: property flooding at Thornham (u/s of Ermington).|Property flooding Thornham|Flooding to properties at Thornham, upstream from Ermington|Property Impact|2012|July|Flood Resiliance
3207|1.95|mALD|-3.675785|50.591628|overtopped the defences causing the Devon Guild of Craftsmen to flood.|Defence at Bovey|Flood defences overflowed at Bovey|Defence Impact|2014|January|Flood Resiliance
3207|1.95|mALD|-3.675785|50.591628|overtopped the defences causing the Devon Guild of Craftsmen to flood.|Property flooding at Bovey|Flooding to property at Bovey|Property Impact|2014|January|Flood Resiliance
3207|2.34|mALD|-3.675785|50.591628|2x Commercial, 1x Residential flooded from the River Bovey.  2x Commerical and 7x Residential flooded the minor watercourse|Property flooding at Bovey|Flooding to riverside properties|Property Impact|2012|November|Flood Resiliance
9009|2.522|mALD|-3.602504|50.533801|Past event: no property flooding. Wharf Road defences approx. 500mm from overtopping.|Defence at Wharf Road|Wharf Road flood defences 500mm from overflowing|Defence Impact|2013|December|Flood Resiliance
3360|1.493|mALD|-3.702548|50.3918|Past event: property flooding recorded at Crowdy Mill.|Property flooding Crowdy Mill|Flooding to property at Crowdy Mill|Property Impact|2012|October|Flood Resiliance
3360|1.744|mALD|-3.702548|50.3918|Past event: property flooding at Crowdy Mill and Woodlands Rd in Harbertonford.|Property flooding Crowdy Mill|Flooding to property at Crowdy Mill, near Harbertonford|Property Impact|2012|July|Flood Resiliance
3360|1.744|mALD|-3.712327|50.392884|Past event: property flooding at Crowdy Mill and Woodlands Rd in Harbertonford.|Property flooding Harbertonford|Flooding to property in Woodlands Road, Harbertonford|Property Impact|2012|July|Flood Resiliance
3203|4.193|mALD|-4.325203|50.639887|Newmoor Farm 25mm from flooding|Property flooding Polson Bridge|Properties at Polson Bridge 25mm from flooding|Property Impact|2012|December|Flood Resiliance
3203|5.294|mALD|-4.325203|50.639887|Newmoor Farm and St Leonards House flooded.|Property flooding Polson Bridge|Flooding to property at Polson Bridge|Property Impact|2000|October|Flood Resiliance
3203|5.351|mALD|-4.325203|50.639887|3 properties flooded in Polson and St Leonards area.|Property flooding Polson Bridge|Flooding to riverside properties in Polson and St Leonards|Property Impact|1999|December|Flood Resiliance
3202|2.3|mALD|-4.279097|50.642813|Field flooding at Sydenham Bridge|Flooding at Sydenham Bridge|Flooding to fields at Sydenham Bridge|Location Impact|2008|January|Flood Resiliance
3202|3.392|mALD|-4.275246|50.641502|Leat Cottage flooded to 50mm depth. Mill House did not flood|Property flooding Leat Road|Flooding to property on Leat Road|Property Impact|2013|December|Flood Resiliance
3202|3.941|mALD|-4.269259|50.643693|Leat Cottage and Mill House flooded. Ambrosia Factory close to flooding.|Property flooding Station Road|Flooding to property on Station Road|Property Impact|2006|November|Flood Resiliance
3202|3.95|mALD|-4.269259|50.643693|Leat Cottage and Mill House flooded.|Property flooding Leat Road|Flooding to properties|Property Impact|2000|October|Flood Resiliance
3202|3.5|mALD|-4.269259|50.643693|Flooding of the Ambrosia Factory expected to commence. Ambrosia deploy demountable defences|Defence at Ambrosia Creamery|Flood defences erected at Ambrosia Creamery|Defence Impact|||Flood Resiliance
3201|3.003|mALD|-4.192864|50.506293|Morwellham Quay Centre flooded.|Property flooding Morewellham Quay|Flooding to property at Morwellham Quay|Property Impact|2014|January|Flood Resiliance
3201|3.983|mALD|-4.212021|50.52432|3rd largest flood on record. Multiple properties in Gunnislake flooded.|Property flooding Gunnislake|Flooding to properties in Gunnislake|Property Impact|2000|October|Flood Resiliance
3201|4.47|mALD|4.202765|50.496216|Largest flood since 1956. Properties at Gunnislake flooded. 4 properties flooded in Calstock.|Property flooding Calstock|Flooding to properties in Calstock|Property Impact|1979|December|Flood Resiliance
3196|3.49|mALD|-4.148819|50.490832|2nd highest event 1975.. 3 properties close to flooding.|Property flooding Denham|Flooding to properties in Denham|Property Impact|2016|February|Flood Resiliance
3195|3.657|mALD|-4.192864|50.506293|Morwellham Quay Centre flooded.|Property flooding Morewellham Quay|Flooding to property at Morwellham|Property Impact|2014|January|Flood Resiliance
3195|3.933|mALD|-4.192864|50.506293|Morwellham Quay Centre flooded.|Flooding at Morewellham Quay|Flooding at Morwellham Quay|Location Impact|2012|December|Flood Resiliance
3195|5.06|mALD|-4.212021|50.52432|Multiple properties in Gunnislake recorded as flooding. Significant depth recorded at Morwellham.|Property flooding Gunnislake|Flooding to properties in Gunnislake|Property Impact|1999|December|Flood Resiliance
3195|5.06|mALD|-4.192864|50.506293|Multiple properties in Gunnislake recorded as flooding. Significant depth recorded at Morwellham.|Flooding at Morewellham|Flooding at Morwellham|Location Impact|1999|December|Flood Resiliance
3193|2.14|mALD|-3.980205|50.350336|1 property flooded at Yealm Bridge.|Property flooding Yealmbridge|Flooding to property at Yealmbridge|Property Impact|2012|November|Flood Resiliance
3193|2.32|mALD|-3.980205|50.350336|Largest event since 1966. 25 properties within Yealm Bridge and Yealmpton flooded.|Property flooding Yealmbridge|Flooding to properties at Yealmbridge|Property Impact|2012|July|Flood Resiliance
3193|1.86|mALD|-3.999649|50.347415|Yealmpton STW begins to flood.|Flooding at Yealmpton|Flooding at Yealmpton sewage treatment works|Location Impact|||Flood Resiliance
3192|1.774|mALD|-4.36617|50.641657|West Bridge Road Drains surcharged. St Leonards House-Groundwater.  - More info|Flooding at West Bridge Road|Drains surcharged in West Bridge Road, Launceston|Road Impact|2013|December|Flood Resiliance
3192|2.126|mALD|-4.399585|50.648677|Several properties flooded.  - More info|Property flooding Truscott|Flooding to properties at Truscott|Property Impact|2010|November|Flood Resiliance
3191|1.955|mALD|-4.360271|50.656889|Garden flooded to Lynda Cottage narrowly missing the house.|Property flooding Werrington|Flooding to property in Werrington|Property Impact|2007|August|Flood Resiliance
3191|2.6|mALD|-4.38097|50.66251|Extensive field flooding and affecting property and highways at Yeolmbridge.|Property flooding Yeolbridge|Flooding to fields, property and roads in Yeolmbridge|Property Impact|||Flood Resiliance
3191|3.234|mALD|-4.360271|50.656889|Road and property on left hand bank flooded .|Property flooding Werrington|Flooding to riverside property and roads in Werrington|Property Impact|1979|December|Flood Resiliance
3336|2.696|mALD|-4.44975|50.79959|Past Event Peak. Significant surface water flooding. No property affected. Defences not overtopped|Flooding at Bridgerule|Surface water flooding at Bridgerule|Road Impact|2012|July|Flood Resiliance
3188|2.59|mALD|-3.980205|50.350336|Largest event on record. 25 properties at Yealm Bridge flooded. 4 properties at Lee Mill flooded.|Property flooding Yealmbridge|Flooding to properties in Yealmbridge|Property Impact|2012|July|Flood Resiliance
3187|1.909|mALD|-4.449806|50.800134|Bridgerule Church close to flooding. Defences not overtopped|Property flooding Bridgerule|Flooding to property at Bridgerule|Property Impact|2004|January|Flood Resiliance
3187|2.017|mALD|-4.44975|50.79959|Past Event Peak. Significant surface water flooding. No property affected. Defences not overtopped|Flooding at Bridgerule|Surface water flooding Bridgerule|Road Impact|2012|July|Flood Resiliance
3187|2.022|mALD|-4.449806|50.800134|2x outbuildings in Bridgerule recorded as flooding. Bridgerule defences not overtopped.|Property flooding Bridgerule|Flooding to properties in Bridgerule|Property Impact|2003|December|Flood Resiliance
3185|2.24|mALD|-4.115096|50.593489|2nd largest event since 1975. 3 properties close to flooding.|Flooding at Mary Tavy|Properties close to flooding in Mary Tavy |Location Impact|2016|February|Flood Resiliance
3184|2.3|mALD|-4.415675|50.548121|Flood defences at Bathpool and Rilla Mill overtopped|Defence at Bathpool|Flood defences overflowed at Bathpool and Rilla Mill|Defence Impact|||Flood Resiliance
3184|1.35|mALD|-4.278538|50.424946|Potential tide lock may impact Notter Bridge Holiday Park and Notter Bridge Inn|Property flooding Notter Bridge|Flooding to property at Notter Bridge|Property Impact|||Flood Resiliance
3334|2.047|mALD|-4.449806|50.800134|Bridgerule Church close to flooding. Defences not overtopped|Property flooding Bridgerule|Property close to flooding at Bridgerule |Property Impact|2004|January|Flood Resiliance
3334|2.234|mALD|-4.44975|50.79959|Significant surface water flooding but no properties affected. Defences not overtopped|Flooding at Bridgerule|Significant surface water flooding Bridgerule|Road Impact|2012|July|Flood Resiliance
3337|1.589|mALD|-4.366149|50.64167|West Bridge Road Drains surcharged. St Leonards House-Groundwater.|Flooding at West Bridge Road|Drains surcharged in West Bridge Road, Truscott|Location Impact|2013|December|Flood Resiliance
3337|1.589|mALD|-4.33343|50.639343|West Bridge Road Drains surcharged. St Leonards House-Groundwater.|Property flooding Launceston|Groundwater affects property at Launceston|Property Impact|2013|December|Flood Resiliance
3337|1.65|mALD|-4.366149|50.64167|1x property in West Bridge Road affected by drain surcharging|Flooding at West Bridge Road|Drains surcharged in West Bridge Road, Truscott|Location Impact|2013|December|Flood Resiliance
3337|1.881|mALD|-4.33343|50.639343|Several properties flooded.|Property flooding Launceston|Flooding to properties in Launceston|Property Impact|2010|November|Flood Resiliance
3337|1.9|mALD|-4.406765|50.639861|Commencement of property flooding in New Mills Area. FPTF - New Mills Farm & Alder Park|Property flooding New Mills|Flooding to properties in New Mills area|Property Impact|||Flood Resiliance
3340|3.05|mALD|-4.142148|50.549949|2nd highest event since 1975. 3 properties close to flooding.|Property flooding Tavistock|Properties close to flooding in Tavistock|Property Impact|2016|February|Flood Resiliance
3175|1.24|mALD|-5.165749|50.313142|Soffitt level of arch bridge|Flooding at Rose in Vale|Flooding reached the underside of the arch bridge at Rose in Vale|Location Impact|||Flood Resiliance
3175|1.65|mALD|-5.165749|50.313142|Overtopping of channel bank upstream of gauge.|Flooding at Rose in Vale|Overflowing of river upstream of the Perrancombe Stream gauge at Rose in Vale|Location Impact|||Flood Resiliance
3175|2.64|mALD|-5.165749|50.313142|Top of transducer tube and parapet of bridge|Flooding at Rose in Vale|River level reached the parapet of the arch bridge at Rose in Vale|Location Impact|||Flood Resiliance
3175|1.05|mALD|-5.165749|50.313142|Bridge Soffit level at Rose-in-Vale gauge|Flooding at Rose in Vale|River level reached the underside of the arch bridge at Rose in Vale|Location Impact|||Flood Resiliance
3170|1.51|mALD|-4.961606|50.32005|13 properties flooded including Moor Cottage, Bissick, Cobblers Cottage, Higher Cottages, Grove Cottages and Waterloo House.|Property flooding Ladock|Flooding to properties in Ladock|Property Impact|2012|November|Flood Resiliance
3170|1.59|mALD|-4.961606|50.32005|Biggest event since 2003. 13x properties flooded, including:Moor Cottage, Bissick, Cobblers Cottage, Higher Cottages, Grove Cottages and Waterloo House. Higher Cottages flooded 4 hrs previously as a result of hillside runoff.|Flooding at Ladock|Flooding from hillside runoff|Location Impact|2012|December|Flood Resiliance
3392|1.13|mALD|-5.246945|50.138431|Property flooding recorded in Trenear Village|Property at Trenear village|Flooding to properties in Trenear Village|Property Impact|2012|December|Flood Resiliance
3392|1.18|mALD|-5.246945|50.138431|No property flooding. Deep highway flooding|Flooding at Trenear village|Flooding to roads|Road Impact|2012|July|Flood Resiliance
3392|1.25|mALD|-4.961606|50.32005|Manor Cottage flooded to 125 mm. Recon suggests Lea Cottage, Trenear Cottage, Chypons also flooded|Property flooding Ladock|Flooding to properties in Ladock|Property Impact|2012|December|Flood Resiliance
3160|1.543|mALD|-5.260061|50.129134|3rd Largest event since 1998. Property flooding likely in Trenear and Helston. Lowertown Methodist Church flooded. Severe flooding at Helston in St John's Area 1 prop in Mill Lane|Flooding at Helston St John|Flooding to Helston in St John's area|Location Impact|2012|December|Flood Resiliance
3160|1.543|mALD|-5.246945|50.138431|3rd Largest event since 1998. Property flooding likely in Trenear and Helston. Lowertown Methodist Church flooded. Severe flooding at Helston in St John's Area 1 prop in Mill Lane|Property flooding Trenear village|Flooding to property in Trenear and Helston|Property Impact|2012|December|Flood Resiliance
3160|1.543|mALD|-5.271729|50.114344|3rd Largest event since 1998. Property flooding likely in Trenear and Helston. Lowertown Methodist Church flooded. Severe flooding at Helston in St John's Area 1 prop in Mill Lane|Property flooding Lowertown|Flooding to property at Lowertown|Property Impact|2012|December|Flood Resiliance
3160|1.544|mALD|-5.246945|50.138431|2nd Largest since 1998. 5 props  flooded in Trenear, Lowertown Methodist Church flooded Severe flooding at Helston in St John's Area1 prop in Mill Lane|Property flooding Trenear village|Flooding to property in Trenear|Property Impact|2012|November|Flood Resiliance
3338|2.111|mALD|-5.260061|50.129134|4 properties flooded in St Johns Area. Conditions said to be Severe on peak of event.|Property flooding Helston St John|Flooding to properties at Helston in St John's area|Property Impact|2012|December|Flood Resiliance
3153|3.77|mALD|-4.678506|50.621155|3 properties flooded at Camelford|Property flooding Camelford|Flooding to property at Camelford|Property Impact|1999|December|Flood Resiliance
3153|3.88|mALD|-4.753483|50.478388|Observed. Dunmere, Dunmere Bridge, St Annes Chapel and surrounding area flooded from River Camel.|Flooding at Dunmere|Flooding at Dunmere, Dunmere Bridge and surrounding area|Location Impact|1993|June|Flood Resiliance
